User,Text,Date,Favorites,Retweets,Mentions,HashTags
tbeaux29,"We are on a 2 lane highway. Other way is 1 lane. Its about 100 miles to Houston.(2 hour drive Takes 6,8,12 16 hours to get there from people cars breaking down, in 100 degree)LOOK at the People... You think if there is a place to CHARGE .. it wont be A LINE for HOURS... ",2020-08-31 00:17:25+00:00,0,0,,
blockwonkel,"8/30 Junna Route Daru fixes a memory leak that Frau missed, and instead of revealing that he's DaSH, he reveals that he's ""My Favorite Right Arm"". Mitchy reveals he was lying about his injury. Daru passes on some Okabe advice about overcoming failure to Junna. #dashspoilers",2020-08-30 22:45:07+00:00,0,1,,#dashspoilers
blockwonkel,"8/30 Airi Route Daru tails Kai and Airi on their date so that the weakening device can keep Airi in adult mode. Akiho tails them because she's jealous. Kai buys AiLY a pendant. When she asks for a kiss before the clock strikes 12, he kisses her... on the forehead. #dashspoilers",2020-08-30 22:34:02+00:00,0,0,,#dashspoilers
blockwonkel,8/30 Akiho Route They bring GunBuild 2 to the festival grounds late at night and reassemble him. That's all. #dashspoilers,2020-08-30 20:45:21+00:00,0,1,,#dashspoilers
NorthlineLex,@METROHouston dont play with mask mandate. Driver stopped mid route just to tell me about my mask as I momentarily put it down for a sip of water. Props.,2020-08-30 20:23:44+00:00,3,8,@METROHouston,
NuWaveSwimClub,"#socialdistancing and #sundayswimming COVID19 has made scheduling lane space challenging, but sacrifices must be made. #nuwaveswimclub #makingwaves @UNO Aquatic Center https://www.instagram.com/p/CEhtKxRlvQm/?igshid=3r3c37m20qy1",2020-08-30 20:22:05+00:00,0,0,,#socialdistancing #sundayswimming #nuwaveswimclub #makingwaves
blockwonkel,8/30 Frau Route Not much happens. Frau's shutting herself in again. #dashspoilers,2020-08-30 20:14:01+00:00,0,0,,#dashspoilers
RowlandRealtor,See a video of my newest #listing 13303 Kingsride Lane #Houston #TX http://video.corelistingmachine.com/549b79775f4bf4530ce2b,2020-08-30 20:11:44+00:00,1,1,,#listing #Houston #TX
CarolynChadwicx,"Additionally, it shows that only ONE customer is out; however my entire street is still without power (Mount Pisgah Lane) ",2020-08-30 20:02:35+00:00,0,0,,
CarolynChadwicx,"@Entergy @EntergyLA please let me know who these belong to (you guys or @CITYofRUSTON) so y'all can give us accurate reports for Mount Pisgah Lane, Ruston, LA Twice we've had premature reports that our power is restored with no change in equipment nor servicemener seen on site. ",2020-08-30 19:57:42+00:00,0,1,@Entergy @EntergyLA @CITYofRUSTON,
TotalTrafficHOU,Accident. left shoulder and lane blocked in #SouthSide on Hwy 288 NB at Orem #traffic http://bit.ly/17hsIjn,2020-08-30 19:40:43+00:00,0,0,,#SouthSide #traffic
TotalTrafficAUS,"Accident, left lane blocked in #Williamson on I 35 SB at US-79/Sam Bass Rd, stop and go traffic back to FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-30 19:05:43+00:00,0,0,,#Williamson #ATXtraffic
Doooougie07,She’s being a brat butttttttttt she’s right... you are not supposed to start your approach at the same time as the person on the lane next to you ,2020-08-30 18:18:07+00:00,2,8,,
TotalTrafficHOU,"Accident, right lane blocked in #MissouriCity on S SAM HOUSTON TOLLWAY EB at Hillcroft #traffic http://bit.ly/17hsIjn",2020-08-30 17:35:43+00:00,0,0,,#MissouriCity #traffic
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #PasadenaArea on E SAM HOUSTON TOLLWAY NB before Jacinto Port Blvd #traffic http://bit.ly/17hsIjn",2020-08-30 17:00:43+00:00,0,0,,#PasadenaArea #traffic
bdkbookie1,Been staying in my own lane ,2020-08-30 16:45:46+00:00,0,6,,
TotalTrafficHOU,Debris. right lane blocked. in #SouthSide on SH-288 NB at Bellfort #traffic http://bit.ly/17hsIjn,2020-08-30 16:25:43+00:00,0,0,,#SouthSide #traffic
Adrianvasquezkw,Come out before you start your Sunday funday! beautiful townhouse in the Memorial/City Centre area! Refreshments available 338 Litchfield Lane 2pm-4pm! ,2020-08-30 15:42:23+00:00,0,0,,
jimjam20forever,But for those who are actually understanding what we're coming from and actually care I'm not talking to you but for those who want to muddy what black lives matter mean or what it means to black people you can kindly shut the fuck up because you're in the wrong lane,2020-08-30 14:32:23+00:00,0,1,,
TotalTrafficHOU,"Disabled vehicle, center lane blocked in #WestSide on I-10 Katy Hov Outbound after Hwy 6 #traffic http://bit.ly/17hsIjn",2020-08-30 13:35:43+00:00,0,0,,#WestSide #traffic
TotalTrafficAUS,"Accident, right lane blocked in #Williamson on I 35 Frontage Rd SB at FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-30 13:30:43+00:00,0,0,,#Williamson #ATXtraffic
TotalTrafficAUS,"Accident, right lane blocked in #Travis on I 35 SB at Wells Branch Pkwy/FM 1825 #ATXtraffic http://bit.ly/10BGKax",2020-08-30 11:55:42+00:00,0,0,,#Travis #ATXtraffic
BHollandSports,"So, the game winner for the first game of the 2020 season was a fade route?? ",2020-08-30 09:40:34+00:00,0,0,,
_savannahhpaige,stoner pie is en route,2020-08-30 06:59:28+00:00,0,8,,
blockwonkel,"8/29 Akiho Route GunBuild 2 is now complete! Akiho rechristens it ""ν GunBuild 2"", which Subaru foolishly mistakes as ""NEW"" instead of ""Nu"". #dashspoilers",2020-08-30 06:32:22+00:00,1,2,,#dashspoilers
blockwonkel,8/29 Subaru Route Subaru's suddenly motivated. He revises Akiho's script to be easier for kids to understand and Frau's script to be... more appropriate for kids. Daru tries to claim credit for motivating Subaru despite being drunk and asleep when it happened. #dashspoilers,2020-08-30 06:27:57+00:00,0,0,,#dashspoilers
blockwonkel,8/29 Nae Route Nothing happens today.,2020-08-30 06:27:35+00:00,0,0,,
blockwonkel,"8/29 Airi Route Airi: I can't grow up! Daru: Me neither. Good news, Maho fans! Kurisu references her AI researcher senpai, who tried to track down Kimijima's advanced AI but failed. #dashspoilers",2020-08-30 06:19:07+00:00,0,1,,#dashspoilers
blockwonkel,"8/29 Junna Route Another G Gundam reference. Also, Junna and her siblings play Tanegashiman in public without Junna getting embarrassed since she's wearing a mask, which gives Daru an idea. #dashspoilers",2020-08-30 06:17:15+00:00,0,1,,#dashspoilers
blockwonkel,8/29 Frau Route British Chie's gone. Sigma Man's dating 420 Guy. The girls go wild when the boys recreate Daru's Kaibaru fanfic from yesterday's Subaru Route as bait. They may have to kill the fujoshi monster with a giant robot before it turns the entire world gay. #dashspoilers,2020-08-30 06:17:02+00:00,0,1,,#dashspoilers
ClassyKaiiii,I stay in my lane so if a mf speaking on me they really doing too much.,2020-08-30 05:15:06+00:00,0,1,,
JArnoldTAMU85,Lmaooooo I still can’t believe Byron is going to victory lane in a car sponsored by Liberty University ,2020-08-30 02:30:28+00:00,0,9,,
1redbiitchh,riding in a fast kar in the fast lane wit a bad bitch look like Lala,2020-08-30 02:10:57+00:00,0,0,,
BillyGomila,First horrible fade route of the season!,2020-08-30 02:09:28+00:00,0,3,,
yobani__,Did you take the barber/bartender route or the IT hell route after your scene years?,2020-08-30 01:02:47+00:00,0,0,,
2Cobey2,"Yeah he was takin him to school.. I always say guys that come outta college at age 23 or older better be legit at RR. Terry Mc, Ridley, Van all are damn near elite Route Runners. ",2020-08-30 00:34:29+00:00,1,0,,
TotalTrafficHOU,Accident. right lane blocked in #WestSide on I-10 Katy Fwy Outbound before Campbell #traffic http://bit.ly/17hsIjn,2020-08-30 00:20:43+00:00,0,0,,#WestSide #traffic
PoeDaughter7,Vegan BBQ in Austin at Kerbey Lane! – at Kerbey Lane Cafe,2020-08-30 00:04:36+00:00,0,0,,
kmcorder,I call that route “social distancing”,2020-08-30 00:01:35+00:00,0,2,,
PoeDaughter7,Kerbey Lane Cafe is open for dining inside! The menus are all online to keep germs away. @Kerbey Lane Cafe https://www.instagram.com/p/CEfhpYpHNV5/?igshid=18r26khh5nvj5,2020-08-30 00:01:33+00:00,0,0,,
TotalTrafficHOU,Accident. left lane blocked in #SeSide on I-45 Gulf Fwy Inbound at Telephone Rd. #traffic http://bit.ly/17hsIjn,2020-08-30 00:00:44+00:00,0,0,,#SeSide #traffic
TotalTrafficHOU,Accident. right lane blocked in #WestSide on I-10 Katy Hov Inbound before Hwy 6 #traffic http://bit.ly/17hsIjn,2020-08-30 00:00:43+00:00,0,0,,#WestSide #traffic
PoeDaughter7,"Kearney Lane is open for inside dinner! Woot! (at @KerbeyLaneCafe in Austin, TX) https://www.swarmapp.com/c/6hLsazQdWXp",2020-08-29 23:38:27+00:00,0,0,@kerbeylanecafe,
_JairusKing,Peking’s or Creswell Lane ?,2020-08-29 23:19:18+00:00,0,0,,
TotalTrafficHOU,Accident. right lane blocked in #WestSide on I-610 W Lp SB after Westheimer #traffic http://bit.ly/17hsIjn,2020-08-29 23:15:43+00:00,0,0,,#WestSide #traffic
TotalTrafficHOU,Accident. left lane blocked in #Downtown on I-10 Katy Fwy Inbound before I-45 #traffic http://bit.ly/17hsIjn,2020-08-29 23:15:43+00:00,0,0,,#Downtown #traffic
atKWMemorial,See a virtual tour of one of our newest #listings 12407 Calico Falls Lane #Houston #TX https://tour.corelistingmachine.com/home/H3FJ7E,2020-08-29 23:06:24+00:00,0,0,,#listings #Houston #TX
Mr_Twes,SHUT UP “KAREN” AND STAY IN YOUR LANE!! ,2020-08-29 23:03:06+00:00,0,0,,
atKWMemorial,Just listed by Catherine van Zutphen in #Houston #TX. 12034 Indigo Cove Lane! Please retweet! https://tour.corelistingmachine.com/home/XE2WQB,2020-08-29 23:01:34+00:00,0,0,,#Houston #TX
LexThrowems,LMAO I'll dig an escape route,2020-08-29 22:43:04+00:00,0,1,,
princeTAJHE,In my own lane.,2020-08-29 21:50:53+00:00,0,0,,
tmj_la_sales,"Interested in a job in #WestMonroe, LA? This could be a great fit. Click the link in our bio to apply: Route Service Sales Representative (4-Day Workweek) at Cintas Corporation #cintasjobs",2020-08-29 21:08:23+00:00,0,0,,#WestMonroe #cintasjobs
TotalTrafficHOU,Accident. right lane blocked in #NorthSide on I-45 N Fwy Outbound at The 610 N Lp #traffic http://bit.ly/17hsIjn,2020-08-29 20:40:43+00:00,0,0,,#NorthSide #traffic
TotalTrafficAUS,"Accident, left lane blocked in #Williamson on I 35 SB at FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-29 20:35:43+00:00,0,0,,#Williamson #ATXtraffic
JPierreDavis,"Sometimes, for no reason at all, I listen to “Turning Lane” by Mike Jones. #HoodMoments",2020-08-29 20:28:57+00:00,0,0,,#HoodMoments
TotalTrafficHOU,Accident. center lane blocked in #SwSide on US-69 SW Fwy Inbound at Chimney Rock #traffic http://bit.ly/17hsIjn,2020-08-29 19:35:43+00:00,0,0,,#SwSide #traffic
R1KBF1Y,"The beauty of her, these hoes ain't in the same lane,, They can't come close..",2020-08-29 19:28:41+00:00,0,0,,
TotalTrafficHOU,Accident. left lane blocked in #NorthSide on I-45 N Fwy Outbound at Gulf Bank #traffic http://bit.ly/17hsIjn,2020-08-29 19:25:43+00:00,0,0,,#NorthSide #traffic
PCPGtyler,"True. We have so many dang listing sites, I have to have a full time employee just to keep up with them. It’s too bad CoStar/LoopNet has taken their chosen route. It really used to be the best.",2020-08-29 19:24:38+00:00,0,0,,
TotalTrafficHOU,Accident. right lane blocked in #WestSide on W Sam Houston Tollway NB before The I-10 Katy Fwy #traffic http://bit.ly/17hsIjn,2020-08-29 18:55:43+00:00,0,0,,#WestSide #traffic
Obedp17,"Never going to make 15k going this route lol never mind im bless to have a job, but 15k sounds good tho!",2020-08-29 18:50:42+00:00,0,0,,
TotalTrafficHOU,Accident. left lane blocked in #Downtown on I-10 Katy Fwy Inbound at I-45 #traffic http://bit.ly/17hsIjn,2020-08-29 18:45:43+00:00,0,0,,#Downtown #traffic
kayy_dott_,Please get on 290 and drive like you know how. Idk who grandma this is in front of me but WHY are u in the fast lane driving 60 ? ,2020-08-29 18:09:39+00:00,1,4,,
bornin2thegrave,Hard not to get boba tea everyday on route. That being said I have acquired my boba fix for the day,2020-08-29 17:58:18+00:00,0,3,,
TotalTrafficHOU,"Accident, left lane blocked in #Houston on I-69 SW Inbound at S Rice Ave, stop and go traffic back to Fountain View #traffic http://bit.ly/17hsIjn",2020-08-29 17:50:43+00:00,0,0,,#Houston #traffic
TotalTrafficHOU,"Disabled vehicle, center lane blocked in #SwSide on I-69 SW Inbound at The 610 W Lp, stop and go traffic back to Fountain View #traffic http://bit.ly/17hsIjn",2020-08-29 17:30:43+00:00,0,0,,#SwSide #traffic
TotalTrafficAUS,"Accident, right lane blocked in #Travis on I-35 NB at Slaughter Ln/Exit 226 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 17:20:43+00:00,0,0,,#Travis #ATXtraffic
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #SouthSide on S. Lp 610 EB at Hwy 288 #traffic http://bit.ly/17hsIjn",2020-08-29 17:15:43+00:00,0,0,,#SouthSide #traffic
TotalTrafficHOU,"Accident, left lane blocked in #NorthSide on N. Lp 610 EB at The N Fwy, stopped traffic back to Yale #traffic http://bit.ly/17hsIjn",2020-08-29 16:55:44+00:00,0,0,,#NorthSide #traffic
TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage SB at Wells Branch Pkwy #ATXtraffic http://bit.ly/10BGKax",2020-08-29 16:15:43+00:00,0,0,,#Travis #ATXtraffic
TotalTrafficHOU,"Accident, right lane blocked in #WestSide on W SAM HOUSTON TOLLWAY NB before Briar Forest #traffic http://bit.ly/17hsIjn",2020-08-29 15:00:43+00:00,0,0,,#WestSide #traffic
DSGNSBYWAV,Do Uber/Lyft drivers realize that taking the long route doesn’t get you more and a pissed off passenger ,2020-08-29 14:38:52+00:00,1,2,,
TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage SB at US-290/TX-71 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 14:10:43+00:00,0,0,,#Travis #ATXtraffic
real_legendmade,Let me ask u this mr comply u ever been told to lay on the ground or had a gun pulled on u on a route traffic stop 4 running a red light??? Most likely the answer is no so u can't comment on something u don't know dick about... next,2020-08-29 14:03:50+00:00,0,1,,
TotalTrafficHOU,"Disabled vehicle, left lane blocked in #NorthSide on I-45 N Outbound at Airtex #traffic http://bit.ly/17hsIjn",2020-08-29 13:50:43+00:00,0,0,,#NorthSide #traffic
saab007,"At the AA gate and a guy wanted to stand in the line for Group 5. Gate agent told him to clear the boarding lane. Pax asked if there would be anyone boarding before Group 5 (yeah, Groups 1-4 ) He cleared the lane, saying “that’s the first time he’s of that” – at Shreveport Regional Airport (SHV)",2020-08-29 12:56:25+00:00,0,1,,
ZachTheMorrow,Wow....watch out! That turn signal is on...he coming over into white-e's lane. ,2020-08-29 11:18:27+00:00,0,0,,
JanessaGooden,Ugh if I have to in route,2020-08-29 10:52:39+00:00,0,0,,
RrJjey,take the innocent route,2020-08-29 06:26:54+00:00,0,0,,
blockwonkel,"8/28 Akiho Route GunBuild 2 is pretty much fixed, but for the finishing touch, Kai and Aki are tasked with making the face. Also Aki tries on a cat maid outfit because she thinks that's Kai's kink. #dashspoilers",2020-08-29 06:03:57+00:00,0,0,,#dashspoilers
blockwonkel,"8/28 Nae Route Nae: It's too dangerous for you Kaito. Sawada: Hey kid, want a gun? #dashspoilers",2020-08-29 05:58:51+00:00,0,1,,#dashspoilers
blockwonkel,"8/28 Airi Route Airi helps a little girl whose knees get scraped. Maybe she can be a nurse in the future. Airi and Kaito go on a ""date"" but Airi feels conflicted since she knows Kaito only sees her as AiLY and not Airi. Also because Akiho and Kaito have a thing. #dashspoilers",2020-08-29 05:55:57+00:00,0,0,,#dashspoilers
kimbuurlyy,Lmaooo nothing I can’t stand more than bitches who always got some to say. Stay in your lane and keep your opinions/ and input to yourself. If I ain’t ask for it ion wanna hear it . Lol,2020-08-29 05:11:20+00:00,0,2,,
_Kierraboo13_,Charged it to the game not even mad just staying in my lane,2020-08-29 04:16:22+00:00,0,0,,
BellTonja69,"Baby, stay in your lane",2020-08-29 04:07:07+00:00,0,0,,
2Cobey2,that was a good route so how did he regress if he still can lockdown a WR?,2020-08-29 02:38:36+00:00,0,0,,
MyHeartHands,Heart Health on the Bayou launches tomorrow!!!!! Join us on the Bayou at 10am and get your workout on the Bayou!!!! Tag as along your route #heartnhands @MyHeartHands @Bayou St. John https://www.instagram.com/p/CEdNFjBlhI_/?igshid=15v2lbo0s6rb2,2020-08-29 02:23:25+00:00,0,0,@MyHeartHands,#heartnhands
TotalTrafficHOU,"Accident, right lane blocked in #NwSide on US-290 EB at Fairbanks N Houston #traffic http://bit.ly/17hsIjn",2020-08-29 01:20:43+00:00,0,0,,#NwSide #traffic
TotalTrafficHOU,"Accident, left lane blocked in #Downtown on I-45 Gulf Fwy Outbound before 69, stop and go traffic back to Allen Pky/Houston Ave/Exit 47 #traffic http://bit.ly/17hsIjn",2020-08-29 01:15:43+00:00,0,0,,#Downtown #traffic
TotalTrafficHOU,"Accident, left lane blocked in #Downtown on I-45 Gulf Fwy Outbound between 69, stop and go traffic back to Allen Pky/Houston Ave/Exit 47 #traffic http://bit.ly/17hsIjn",2020-08-29 01:10:43+00:00,0,0,,#Downtown #traffic
jafwolf,This dude is all over the place-he was encouraging players to leave Texas in order to protest racial injustice now he’s calling out professional athletes for doing the same thing. I don’t mind either stance but pick a lane.,2020-08-29 01:03:55+00:00,0,1,,
Kat95649145,Yeah me too. Like in two years. Been on keto/max 20 carbs/max 1100 calories. Yes lost two pounds in 15 days fml,2020-08-29 01:00:48+00:00,0,1,,
TotalTrafficAUS,"Accident. only the left lane getting by in #SanMarcos on I-35 NB at Hwy 123/Exit 204, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 00:55:44+00:00,0,0,,#SanMarcos #ATXtraffic
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #NorthSide on I-45 N Fwy Outbound at Gulf Bank #traffic http://bit.ly/17hsIjn",2020-08-29 00:50:43+00:00,0,0,,#NorthSide #traffic
TotalTrafficHOU,"Accident, left lane blocked in #Harris on Hwy 99/Lanier Pkwy EB at Kuykendahl Rd/Boudreaux Rd #traffic http://bit.ly/17hsIjn",2020-08-29 00:20:45+00:00,0,0,,#Harris #traffic
cainlyonsf,"I say women should receive healthcare and contraception and I'm a liberal? Wouldn't I be conservative? If I want the safer, more pragmatic and scientific route, aren't I the conventional man instead of the liberal?? #liberal #conventional",2020-08-29 00:18:45+00:00,0,0,,#liberal #conventional
AcademyCareers,"Can you recommend anyone for this job? Store Logistics Manager#43 - Brodie Lane - Sunset Valley - Austin, TX - https://bit.ly/3jrZzvI #Retail #Austin, TX",2020-08-29 00:06:46+00:00,0,0,,#Retail #Austin
leila_aaa,I hate how people drive in Houston. You HAD to get in this lane to not turn? But you stopped all of traffic to move a lane over? Tf,2020-08-28 23:49:30+00:00,0,0,,
TotalTrafficHOU,"Accident cleared in #Downtown on US-69 SW Fwy Inbound at US-59 Hov Lane/Main St, stop and go traffic back to Shepherd / Greenbriar #traffic http://bit.ly/17hsIjn",2020-08-28 23:25:43+00:00,0,0,,#Downtown #traffic
TotalTrafficHOU,"Accident. two center lanes blocked in #Downtown on US-69 SW Fwy Inbound at US-59 Hov Lane/Main St, stop and go traffic back to Shepherd / Greenbriar #traffic http://bit.ly/17hsIjn",2020-08-28 23:10:43+00:00,0,0,,#Downtown #traffic
TotalTrafficAUS,"Accident. only the left lane getting by in #SanMarcos on I-35 NB at Hwy 123/Exit 204, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-28 23:05:43+00:00,0,0,,#SanMarcos #ATXtraffic
TotalTrafficHOU,"Accident, right lane blocked in #NorthSide on I-45 N Fwy Inbound at N. Main, stop and go traffic back to Cavalcade #traffic http://bit.ly/17hsIjn",2020-08-28 22:50:44+00:00,0,0,,#NorthSide #traffic
IKW47,"OPEN HOUSE tomorrow from 2-4 pm! (The 29th)! 8204 Peaceful Hill Lane Austin, TX Come check out this hidden gems that ALL of your friends will be jealous of! Iconic yard has a green picket fence in the front yard on… https://www.instagram.com/p/CEczfj8j7bX/?igshid=zjdjcirdcxqf",2020-08-28 22:39:48+00:00,0,0,,
BHGREGaryGreene,Just listed by Brianna Bischoff in #Katy #TX. 22327 Joshua Kendell Lane! Please retweet! https://tour.corelistingmachine.com/home/LM4EHU,2020-08-28 22:37:19+00:00,0,0,,#Katy #TX
TotalTrafficHOU,"Accident, left lane blocked in #Brazoria on Hwy 288 SB at Croix Rd, stop and go traffic back to CR 101/Bailey Rd. #traffic http://bit.ly/17hsIjn",2020-08-28 22:35:43+00:00,0,0,,#Brazoria #traffic
BHGREGaryGreene,See a virtual tour of our listing on 18314 Harmony Bluff Lane #Houston #TX #realestate https://tour.corelistingmachine.com/home/EYMVX6,2020-08-28 22:34:55+00:00,0,0,,#Houston #TX #realestate
TotalTrafficBTR,"Disabled vehicle, center lane blocked in #EastBatonRougeParish on I 10 WB at LA-30/Nicholson Dr/LSU/Exit 155 A and LA-1/Port Allen/Plaquemine/Exit 153 #traffic http://bit.ly/12oyfoo",2020-08-28 22:10:43+00:00,0,0,,#EastBatonRougeParish #traffic
BHGREGaryGreene,See a virtual tour of our listing on 21219 Misty Brook Bend Lane #Spring #TX #realestate https://tour.corelistingmachine.com/home/3YUBJV,2020-08-28 22:02:06+00:00,0,0,,#Spring #TX #realestate
TotalTrafficHOU,Disabled vehicle. center lane blocked in #WestSide on US-69 SW Fwy Outbound at Buffalo Speedway #traffic http://bit.ly/17hsIjn,2020-08-28 21:00:43+00:00,0,0,,#WestSide #traffic
TotalTrafficAUS,"Accident, left lane blocked in #Austin on US 183 Frontage SB at Anderson Mill Rd, stop and go traffic back to Hymeadow Dr #ATXtraffic http://bit.ly/10BGKax",2020-08-28 21:00:43+00:00,0,1,,#Austin #ATXtraffic
TotalTrafficHOU,"Accident, right lane blocked in #NorthSide on N Sam Houston Tollway Frontage Rd EB after The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 20:55:43+00:00,0,0,,#NorthSide #traffic
TotalTrafficBTR,"Accident, left lane blocked in #EastBatonRougeParish on I 10 EB at Perkins Rd/Exit 157A #traffic http://bit.ly/12oyfoo",2020-08-28 20:35:43+00:00,0,0,,#EastBatonRougeParish #traffic
ALOTdotcom,30 Worst TV Shows of the 1980s,2020-08-28 20:19:30+00:00,0,0,,
ALOTdotcom,30 Worst TV Shows of the 1980s,2020-08-28 20:19:30+00:00,0,0,,
ALOTdotcom,30 Worst TV Shows of the 1980s,2020-08-28 20:19:30+00:00,0,0,,
rjordan114,"Throw away the playbook. All we need is a good 9 route. We’re not punting this season, either.",2020-08-28 20:08:37+00:00,0,2,,
rjordan114,First UCA play should be a 9 route to Hudson...sure fire touchdown...Nobody Beats the Oak!!!,2020-08-28 20:05:16+00:00,1,7,,
AustinBounceHou,The TROPICAL DUAL LANE HYPER WATER SLIDE is explosive fun that will leave the kiddos entertained for hours! The Tropical Dual Lane Hyper Water Slide is the biggest of the big water slides! Race 1 on 1 down the… https://www.instagram.com/p/CEceUNDlaaz/?igshid=yqt9fnmw52zc,2020-08-28 19:34:44+00:00,0,0,,
TotalTrafficBTR,"Accident, left lane blocked in #Iberville on I 10 EB at LA-77/Rosedale/Grosse Tete/Exit 139 #traffic http://bit.ly/12oyfoo",2020-08-28 19:30:43+00:00,0,0,,#Iberville #traffic
diane_hughes,Conflicted. Trying to understand and be objective but this is probably the truth.,2020-08-28 19:18:01+00:00,0,1,,
Tyusphillips78,Yeah you on them good growth hormones tell em dom ,2020-08-28 19:10:27+00:00,0,0,,
BHGREGaryGreene,See a virtual tour of our listing on 27810 Tamara Branch Lane #Katy #TX #realestate https://tour.corelistingmachine.com/home/B8BLDB,2020-08-28 19:06:49+00:00,0,0,,#Katy #TX #realestate
Willie_Beamerr,Ja’marr Chase top of the route separation is elite !,2020-08-28 18:16:26+00:00,0,4,,
madelineelyse4,in route. who’s in nola?,2020-08-28 18:12:37+00:00,0,0,,
TotalTrafficHOU,"Accident, right lane blocked in #Harris on BELTWAY 8-EAST WB at Wallisville Rd #traffic http://bit.ly/17hsIjn",2020-08-28 17:50:44+00:00,0,0,,#Harris #traffic
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:45+00:00,0,0,,
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:45+00:00,0,0,,
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:41+00:00,0,0,,
thedelitesite,Do you agree with the top 5? ,2020-08-28 17:42:41+00:00,0,0,,
BHGREGaryGreene,We are looking for a buyer on 2015 Parkview Lane #MissouriCity #TX #realestate https://tour.corelistingmachine.com/home/Q9WRFU,2020-08-28 17:16:51+00:00,0,0,,#MissouriCity #TX #realestate
BHGREGaryGreene,Just listed by Dayna Simon in #Humble #TX. 9714 Heavy Anchor Lane! Please retweet! https://tour.corelistingmachine.com/home/E3TF7Q,2020-08-28 16:57:46+00:00,0,0,,#Humble #TX
AlyssaMatata,all those cars passing you in the right lane don’t make you feel embarrassed?,2020-08-28 16:57:43+00:00,1,2,,
elguapo_58,Texas a&m is playing southern miss in the quick lane bowl while eating leftover Turkey at noon. Can't wait,2020-08-28 16:35:34+00:00,0,0,,
yargergal,Seeing @CFISDbus running their @ThorntonCFISD route is bringing me all the Friday feels #CFISDspirit #MaskUpPatriots #CFISDback2school,2020-08-28 16:11:49+00:00,1,5,@CFISDbus @ThorntonCFISD,#CFISDspirit #MaskUpPatriots #CFISDback2school
TotalTrafficBTR,"Accident, left lane blocked in #Lafayette on I 10 WB at Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo",2020-08-28 15:45:44+00:00,0,0,,#Lafayette #traffic
BHGREGaryGreene,We are looking for a buyer on 2003 Huntress Lane #Houston #TX #realestate https://tour.corelistingmachine.com/home/4J3UQT,2020-08-28 15:22:32+00:00,0,0,,#Houston #TX #realestate
dyl0n912,People who drive slow in the left lane typically are alone in their car wearing a mask.,2020-08-28 14:52:26+00:00,0,0,,
BHGREGaryGreene,We are looking for a buyer on 20418 Peach Mountain Lane #Cypress #TX #realestate https://tour.corelistingmachine.com/home/GUVFVH,2020-08-28 14:46:47+00:00,0,0,,#Cypress #TX #realestate
TotalTrafficHOU,Stalled vehicle affects the hov lane. in #Harris on I-45 N Hov Outbound at W Rd #traffic http://bit.ly/17hsIjn,2020-08-28 14:40:43+00:00,0,0,,#Harris #traffic
TotalTrafficHOU,"Accident, center lane blocked in #NorthSide on N SAM HOUSTON TOLLWAY EB at Ella Blvd #traffic http://bit.ly/17hsIjn",2020-08-28 14:20:43+00:00,0,0,,#NorthSide #traffic
TotalTrafficHOU,Stalled vehicle. hov lane blocked. in #Harris on I-45 Gulf Hov Inbound at Scott St/Exit 45 #traffic http://bit.ly/17hsIjn,2020-08-28 14:10:43+00:00,0,0,,#Harris #traffic
TotalTrafficAUS,"Accident, left lane blocked in #Austin on TX-71 WB at Bee Caves Rd (FM 2244), stopped traffic back to SW Pkwy #ATXtraffic http://bit.ly/10BGKax",2020-08-28 14:05:43+00:00,0,0,,#Austin #ATXtraffic
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #WestSide on W SAM HOUSTON TOLLWAY NB at The Briar Forest Toll Plz #traffic http://bit.ly/17hsIjn",2020-08-28 14:00:43+00:00,0,0,,#WestSide #traffic
TotalTrafficHOU,"Disabled vehicle, right lane blocked in #SouthSide on S. Lp 610 EB after Kirby #traffic http://bit.ly/17hsIjn",2020-08-28 13:55:44+00:00,0,0,,#SouthSide #traffic
BruceQ_Williams,08.25.2020 Modernity / Don’t Be a Passive Observer @Staring Lane https://www.instagram.com/p/CEbzZkGHcvu/?igshid=182yubvmtc8nc,2020-08-28 13:19:42+00:00,0,0,,
